payment_id,order_id,payment_date,payment_status
19776,6407,2023-10-28,Refunded 
19777,7862,2023-10-17,Refunded 
19778,6250,2023-10-08,Refunded 
19779,15563,2023-10-05,Refunded 
19780,13270,2023-09-27,Refunded 
19781,2422,2023-09-21,Refunded 
19782,20364,2023-09-06,Refunded 
19783,7343,2023-08-31,Refunded 
19784,9821,2023-08-31,Refunded 
19785,16463,2023-07-17,Refunded 
19786,5936,2023-06-02,Refunded 
19787,19262,2023-05-22,Refunded 
19788,15573,2023-05-21,Refunded 
19789,19764,2023-05-16,Refunded 
19790,5835,2023-05-15,Refunded 
19791,9574,2023-05-07,Refunded 
19792,10956,2023-04-25,Refunded 
19793,14652,2023-04-22,Refunded 
19794,17604,2023-04-08,Refunded 
19795,1242,2023-04-05,Refunded 
19796,20155,2023-03-10,Refunded 
19797,7340,2023-03-09,Refunded 
19798,10157,2023-03-01,Refunded 
19799,6126,2023-01-27,Refunded 
19800,16524,2022-12-03,Refunded 
19801,19321,2022-11-29,Refunded 
19802,10017,2022-10-03,Refunded 
19803,11263,2022-09-22,Refunded 
19804,11067,2022-09-21,Refunded 
19805,16554,2022-09-01,Refunded 
19806,3534,2022-08-22,Refunded 
19807,10031,2022-08-22,Refunded 
19808,924,2022-08-12,Refunded 
19809,1131,2022-07-31,Refunded 
19810,14068,2022-07-12,Refunded 
19811,12193,2022-06-23,Refunded 
19812,2533,2022-05-26,Refunded 
19813,3646,2022-05-23,Refunded 
19814,13255,2022-05-23,Refunded 
19815,17692,2022-05-02,Refunded 
19816,9835,2022-04-24,Refunded 
19817,2064,2022-04-13,Refunded 
19818,11625,2022-04-04,Refunded 
19819,14084,2022-03-21,Refunded 
19820,10691,2022-03-18,Refunded 
19821,13928,2022-03-16,Refunded 
19822,16466,2022-02-03,Refunded 
19823,2546,2021-11-08,Refunded 
19824,7025,2021-10-25,Refunded 
19825,3758,2021-09-24,Refunded 
19826,13649,2021-09-16,Refunded 
19827,7795,2021-08-26,Refunded 
19828,20187,2021-07-30,Refunded 
19829,13453,2021-07-25,Refunded 
19830,1297,2021-07-07,Refunded 
19831,10550,2021-07-07,Refunded 
19832,16823,2021-06-24,Refunded 
19833,14144,2021-06-17,Refunded 
19834,7215,2021-06-10,Refunded 
19835,15156,2021-06-06,Refunded 
19836,2066,2021-06-05,Refunded 
19837,20315,2021-05-30,Refunded 
19838,19591,2021-05-18,Refunded 
19839,9051,2021-05-15,Refunded 
19840,4494,2021-04-14,Refunded 
19841,19012,2021-04-03,Refunded 
19842,20892,2021-03-15,Refunded 
19843,3056,2021-03-12,Refunded 
19844,6826,2021-03-04,Refunded 
19845,1752,2021-03-02,Refunded 
19846,10355,2021-03-01,Refunded 
19847,3449,2021-02-13,Refunded 
19848,4140,2021-02-13,Refunded 
19849,17292,2021-02-12,Refunded 
19850,13009,2021-01-02,Refunded 
19851,12660,2020-11-09,Refunded 
19852,1508,2020-10-04,Refunded 
19853,16436,2020-09-29,Refunded 
19854,4436,2020-09-07,Refunded 
19855,15675,2020-08-31,Refunded 
19856,8216,2020-08-27,Refunded 
19857,8426,2020-07-27,Refunded 
19858,4431,2020-06-24,Refunded 
19859,3991,2020-05-07,Refunded 
19860,220,2020-05-06,Refunded 
19861,6856,2020-04-10,Refunded 
19862,7366,2020-03-21,Refunded 
19863,5397,2020-02-24,Refunded 
19864,9069,2020-02-21,Refunded 
19865,7186,2020-02-13,Refunded 
19866,6622,2020-01-11,Refunded 
19867,17014,2020-01-04,Refunded 
19868,21290,2024-07-16,Refunded 
19869,21373,2024-07-15,Refunded 
19870,21289,2024-05-21,Refunded 
19871,21394,2024-02-18,Refunded 
19872,21077,2024-01-17,Refunded 
19873,6454,2023-11-02,Refunded 
19874,528,2023-10-19,Refunded 
19875,18962,2023-09-22,Refunded 
19876,12861,2023-09-17,Refunded 
19877,6694,2023-09-07,Refunded 
19878,7594,2023-08-31,Refunded 
19879,4967,2023-08-27,Refunded 
19880,3356,2023-08-22,Refunded 
19881,20046,2023-08-05,Refunded 
19882,9922,2023-07-29,Refunded 
19883,17825,2023-07-29,Refunded 
19884,13170,2023-06-18,Refunded 
19885,13076,2023-06-01,Refunded 
19886,10299,2023-05-24,Refunded 
19887,5948,2023-05-06,Refunded 
19888,11791,2023-05-06,Refunded 
19889,16559,2023-05-06,Refunded 
19890,1246,2023-05-01,Refunded 
19891,12414,2023-04-25,Refunded 
19892,17572,2023-03-25,Refunded 
19893,16727,2023-03-01,Refunded 
19894,4203,2023-01-29,Refunded 
19895,9273,2023-01-25,Refunded 
19896,7756,2022-12-09,Refunded 
19897,10185,2022-12-09,Refunded 
19898,5840,2022-11-14,Refunded 
19899,15017,2022-10-20,Refunded 
19900,14506,2022-09-26,Refunded 
19901,14806,2022-09-24,Refunded 
19902,3414,2022-09-22,Refunded 
19903,16149,2022-09-16,Refunded 
19904,13,2022-09-05,Refunded 
19905,12611,2022-09-03,Refunded 
19906,8176,2022-09-01,Refunded 
19907,9593,2022-08-17,Refunded 
19908,1023,2022-08-01,Refunded 
19909,2041,2022-07-29,Refunded 
19910,8961,2022-07-20,Refunded 
19911,12825,2022-07-17,Refunded 
19912,10576,2022-07-16,Refunded 
19913,11917,2022-07-15,Refunded 
19914,16036,2022-06-29,Refunded 
19915,15457,2022-06-23,Refunded 
19916,14456,2022-06-14,Refunded 
19917,18124,2022-05-30,Refunded 
19918,16493,2022-05-24,Refunded 
19919,13874,2022-05-14,Refunded 
19920,7950,2022-05-12,Refunded 
19921,17089,2022-05-07,Refunded 
19922,20221,2022-04-07,Refunded 
19923,12194,2022-03-23,Refunded 
19924,4968,2022-01-17,Refunded 
19925,3217,2022-01-08,Refunded 
19926,1308,2022-01-01,Refunded 
19927,14641,2021-12-23,Refunded 
19928,19975,2021-12-14,Refunded 
19929,12168,2021-12-05,Refunded 
19930,5134,2021-10-16,Refunded 
19931,1248,2021-09-19,Refunded 
19932,18491,2021-08-25,Refunded 
19933,17851,2021-08-22,Refunded 
19934,9249,2021-08-20,Refunded 
19935,9524,2021-07-02,Refunded 
19936,19917,2021-06-29,Refunded 
19937,96,2021-06-27,Refunded 
19938,7607,2021-06-22,Refunded 
19939,16381,2021-06-21,Refunded 
19940,20627,2021-06-08,Refunded 
19941,15614,2021-06-05,Refunded 
19942,16365,2021-05-20,Refunded 
19943,20522,2021-05-11,Refunded 
19944,10755,2021-05-05,Refunded 
19945,16042,2021-04-25,Refunded 
19946,11651,2021-04-07,Refunded 
19947,18312,2021-03-19,Refunded 
19948,19242,2021-03-04,Refunded 
19949,19211,2021-02-10,Refunded 
19950,4181,2021-01-14,Refunded 
19951,19195,2020-12-29,Refunded 
19952,9703,2020-12-21,Refunded 
19953,426,2020-12-17,Refunded 
19954,5769,2020-11-03,Refunded 
19955,200,2020-08-29,Refunded 
19956,14345,2020-07-15,Refunded 
19957,10420,2020-06-30,Refunded 
19958,8258,2020-06-14,Refunded 
19959,1551,2020-06-04,Refunded 
19960,866,2020-05-17,Refunded 
19961,10606,2020-04-20,Refunded 
19962,18561,2020-04-19,Refunded 
19963,8208,2020-04-07,Refunded 
19964,3542,2020-03-02,Refunded 
19965,5214,2020-02-13,Refunded 
19966,19793,2020-01-16,Refunded 
19967,4658,2020-01-06,Refunded 
19968,11864,2020-01-03,Refunded 
19969,21408,2024-04-27,Refunded 
19970,21613,2024-02-19,Refunded 
19971,1210,2024-02-09,Refunded 
19972,116,2024-01-02,Refunded 
19973,6469,2023-12-25,Refunded 
19974,1098,2023-12-03,Refunded 
19975,2435,2023-10-20,Refunded 
19976,12509,2023-09-15,Refunded 
19977,12878,2023-09-14,Refunded 
19978,13606,2023-08-19,Refunded 
19979,15378,2023-07-04,Refunded 
19980,3778,2023-06-29,Refunded 
19981,14039,2023-06-29,Refunded 
19982,7796,2023-06-27,Refunded 
19983,5976,2023-06-06,Refunded 
19984,8083,2023-05-31,Refunded 
19985,7179,2023-05-15,Refunded 
19986,11571,2023-05-11,Refunded 
19987,1880,2023-04-30,Refunded 
19988,5145,2023-04-29,Refunded 
19989,19124,2023-04-29,Refunded 
19990,8401,2023-04-24,Refunded 
19991,13012,2023-04-09,Refunded 
19992,3387,2023-03-22,Refunded 
19993,20503,2023-03-13,Refunded 
19994,12064,2023-02-11,Refunded 
19995,18215,2023-02-03,Refunded 
19996,14273,2023-01-24,Refunded 
19997,9090,2023-01-17,Refunded 
19998,7367,2022-12-19,Refunded 
19999,1819,2022-11-10,Refunded 
20000,14053,2022-11-09,Refunded 
20001,8915,2022-11-04,Refunded 
20002,5000,2022-10-18,Refunded 
20003,14716,2022-08-20,Refunded 
20004,9014,2022-08-18,Refunded 
20005,19622,2022-08-18,Refunded 
20006,12615,2022-08-04,Refunded 
20007,17539,2022-07-09,Refunded 
20008,16253,2022-07-04,Refunded 
20009,5401,2022-06-29,Refunded 
20010,3596,2022-06-04,Refunded 
20011,16439,2022-05-13,Refunded 
20012,13489,2022-05-04,Refunded 
20013,4561,2022-04-17,Refunded 
20014,12165,2022-04-15,Refunded 
20015,15147,2022-04-14,Refunded 
20016,18408,2022-04-13,Refunded 
20017,15028,2022-04-09,Refunded 
20018,16636,2022-03-28,Refunded 
20019,13845,2022-03-23,Refunded 
20020,17180,2022-03-23,Refunded 
20021,15487,2022-02-17,Refunded 
20022,8346,2022-01-09,Refunded 
20023,6366,2021-12-28,Refunded 
20024,6401,2021-12-23,Refunded 
20025,3314,2021-12-17,Refunded 
20026,12528,2021-12-17,Refunded 
20027,5269,2021-09-18,Refunded 
20028,18370,2021-09-12,Refunded 
20029,2010,2021-09-11,Refunded 
20030,16619,2021-09-05,Refunded 
20031,6287,2021-08-26,Refunded 
20032,13670,2021-08-20,Refunded 
20033,16115,2021-07-11,Refunded 
20034,2718,2021-07-08,Refunded 
20035,19989,2021-06-23,Refunded 
20036,10681,2021-06-19,Refunded 
20037,19945,2021-06-16,Refunded 
20038,19812,2021-06-11,Refunded 
20039,14828,2021-06-05,Refunded 
20040,14599,2021-05-29,Refunded 
20041,18670,2021-05-24,Refunded 
20042,6969,2021-05-13,Refunded 
20043,18006,2021-05-06,Refunded 
20044,4794,2021-04-30,Refunded 
20045,8045,2021-03-30,Refunded 
20046,16725,2021-03-30,Refunded 
20047,5319,2021-01-25,Refunded 
20048,8135,2020-12-05,Refunded 
20049,367,2020-11-20,Refunded 
20050,7381,2020-11-05,Refunded 
20051,17953,2020-09-27,Refunded 
20052,6302,2020-09-20,Refunded 
20053,4800,2020-08-28,Refunded 
20054,2424,2020-08-03,Refunded 
20055,11998,2020-07-29,Refunded 
20056,4704,2020-06-20,Refunded 
20057,6067,2020-06-07,Refunded 
20058,9499,2020-05-20,Refunded 
20059,5492,2020-05-10,Refunded 
20060,2167,2020-05-02,Refunded 
20061,6243,2020-04-06,Refunded 
20062,21195,2024-05-30,Refunded 
20063,21350,2024-03-30,Refunded 
20064,11916,2024-02-04,Refunded 
20065,17386,2024-01-07,Refunded 
20066,7839,2023-12-29,Refunded 
20067,15269,2023-11-27,Refunded 
20068,1698,2023-11-15,Refunded 
20069,5209,2023-11-08,Refunded 
20070,7612,2023-10-12,Refunded 
20071,19292,2023-09-15,Refunded 
20072,12169,2023-08-26,Refunded 
20073,20830,2023-08-23,Refunded 
20074,17844,2023-08-15,Refunded 
20075,20363,2023-08-05,Refunded 
20076,9184,2023-07-30,Refunded 
20077,15983,2023-07-27,Refunded 
20078,4548,2023-07-18,Refunded 
20079,12623,2023-07-08,Refunded 
20080,3892,2023-07-05,Refunded 
20081,15676,2023-07-01,Refunded 
20082,7383,2023-06-22,Refunded 
20083,19002,2023-06-21,Refunded 
20084,15404,2023-06-08,Refunded 
20085,14490,2023-05-28,Refunded 
20086,15841,2023-04-22,Refunded 
20087,11064,2023-04-21,Refunded 
20088,12267,2023-03-17,Refunded 
20089,8504,2023-03-11,Refunded 
20090,16479,2023-03-11,Refunded 
20091,10518,2023-03-10,Refunded 
20092,14670,2023-03-07,Refunded 
20093,10190,2023-03-01,Refunded 
20094,549,2023-02-21,Refunded 
20095,5389,2023-02-10,Refunded 
20096,8230,2023-01-23,Refunded 
20097,5044,2023-01-22,Refunded 
20098,2654,2022-12-24,Refunded 
20099,5365,2022-12-23,Refunded 
20100,6414,2022-11-27,Refunded 
20101,349,2022-11-02,Refunded 
20102,16178,2022-10-27,Refunded 
20103,13065,2022-10-05,Refunded 
20104,1265,2022-09-22,Refunded 
20105,1383,2022-09-07,Refunded 
20106,1856,2022-08-21,Refunded 
20107,6435,2022-08-14,Refunded 
20108,7786,2022-08-13,Refunded 
20109,20068,2022-08-03,Refunded 
20110,8340,2022-07-27,Refunded 
20111,14642,2022-07-15,Refunded 
20112,5065,2022-05-23,Refunded 
20113,2694,2022-05-21,Refunded 
20114,15276,2022-05-17,Refunded 
20115,6809,2022-05-10,Refunded 
20116,19878,2022-04-16,Refunded 
20117,19434,2022-04-01,Refunded 
20118,10900,2022-03-11,Refunded 
20119,19899,2022-03-09,Refunded 
20120,17574,2022-03-02,Refunded 
20121,5442,2022-02-19,Refunded 
20122,6385,2022-01-06,Refunded 
20123,2348,2022-01-03,Refunded 
20124,14001,2021-11-06,Refunded 
20125,2065,2021-11-02,Refunded 
20126,2796,2021-07-23,Refunded 
20127,19430,2021-07-14,Refunded 
20128,17664,2021-07-07,Refunded 
20129,469,2021-06-28,Refunded 
20130,11055,2021-06-28,Refunded 
20131,7158,2021-06-21,Refunded 
20132,15509,2021-05-21,Refunded 
20133,6999,2021-05-05,Refunded 
20134,16753,2021-05-05,Refunded 
20135,13232,2021-04-20,Refunded 
20136,12408,2021-04-17,Refunded 
20137,10800,2021-04-11,Refunded 
20138,4798,2021-03-27,Refunded 
20139,3161,2021-03-07,Refunded 
20140,2070,2021-02-08,Refunded 
20141,6039,2021-01-24,Refunded 
20142,8285,2021-01-21,Refunded 
20143,5768,2021-01-13,Refunded 
20144,7625,2020-12-23,Refunded 
20145,5944,2020-12-16,Refunded 
20146,774,2020-11-30,Refunded 
20147,7424,2020-10-08,Refunded 
20148,13867,2020-08-27,Refunded 
20149,1101,2020-08-08,Refunded 
20150,17621,2020-08-04,Refunded 
20151,4868,2020-08-02,Refunded 
20152,4971,2020-07-02,Refunded 
20153,8620,2020-06-20,Refunded 
20154,3250,2020-06-16,Refunded 
20155,9795,2020-06-11,Refunded 
20156,19577,2020-04-22,Refunded 
20157,9799,2020-03-07,Refunded 
20158,17528,2020-02-18,Refunded 
20159,21269,2024-07-29,Refunded 
20160,21499,2024-07-19,Refunded 
20161,21028,2024-06-28,Refunded 
20162,21368,2024-05-29,Refunded 
20163,21104,2024-04-26,Refunded 
20164,21596,2024-04-24,Refunded 
20165,21242,2024-04-21,Refunded 
20166,21012,2024-03-26,Refunded 
20167,21339,2024-03-17,Refunded 
20168,10788,2024-02-13,Refunded 
20169,7735,2024-02-11,Refunded 
20170,21107,2024-01-16,Refunded 
20171,9272,2024-01-14,Refunded 
20172,1953,2024-01-13,Refunded 
20173,5627,2023-12-31,Refunded 
20174,7866,2023-12-25,Refunded 
20175,9811,2023-12-24,Refunded 
20176,371,2023-11-22,Refunded 
20177,17480,2023-11-03,Refunded 
20178,4692,2023-10-27,Refunded 
20179,9439,2023-10-20,Refunded 
20180,5461,2023-10-14,Refunded 
20181,8062,2023-09-27,Refunded 
20182,4853,2023-08-18,Refunded 
20183,13389,2023-08-07,Refunded 
20184,18742,2023-07-26,Refunded 
20185,11635,2023-07-24,Refunded 
20186,20577,2023-07-10,Refunded 
20187,8467,2023-06-25,Refunded 
20188,16013,2023-06-25,Refunded 
20189,20407,2023-04-01,Refunded 
20190,7431,2023-03-15,Refunded 
20191,13738,2023-03-10,Refunded 
20192,7472,2023-02-24,Refunded 
20193,1106,2023-02-22,Refunded 
20194,6847,2023-02-12,Refunded 
20195,4394,2023-02-07,Refunded 
20196,17801,2023-01-22,Refunded 
20197,8986,2022-12-18,Refunded 
20198,18165,2022-12-16,Refunded 
20199,3614,2022-11-03,Refunded 
20200,4006,2022-10-20,Refunded 
20201,2700,2022-10-13,Refunded 
20202,665,2022-10-01,Refunded 
20203,12323,2022-09-29,Refunded 
20204,16843,2022-09-27,Refunded 
20205,3117,2022-08-29,Refunded 
20206,4866,2022-08-29,Refunded 
20207,19281,2022-08-29,Refunded 
20208,15161,2022-08-13,Refunded 
20209,6624,2022-08-12,Refunded 
20210,13446,2022-08-06,Refunded 
20211,13940,2022-07-26,Refunded 
20212,7527,2022-07-24,Refunded 
20213,19138,2022-07-01,Refunded 
20214,17227,2022-06-30,Refunded 
20215,13966,2022-06-10,Refunded 
20216,15116,2022-05-10,Refunded 
20217,10333,2022-05-05,Refunded 
20218,17457,2022-05-01,Refunded 
20219,16629,2022-04-27,Refunded 
20220,20493,2022-03-18,Refunded 
20221,15082,2022-03-06,Refunded 
20222,9018,2022-02-27,Refunded 
20223,13415,2022-02-18,Refunded 
20224,5966,2022-01-31,Refunded 
20225,8068,2021-11-18,Refunded 
20226,9112,2021-11-08,Refunded 
20227,12576,2021-11-07,Refunded 
20228,5188,2021-11-03,Refunded 
20229,10130,2021-10-28,Refunded 
20230,2101,2021-10-17,Refunded 
20231,20778,2021-09-26,Refunded 
20232,1577,2021-09-24,Refunded 
20233,8977,2021-08-28,Refunded 
20234,13112,2021-08-25,Refunded 
20235,20259,2021-08-16,Refunded 
20236,11121,2021-08-12,Refunded 
20237,4413,2021-08-08,Refunded 
20238,19740,2021-08-03,Refunded 
20239,1517,2021-07-16,Refunded 
20240,16671,2021-06-12,Refunded 
20241,10567,2021-06-11,Refunded 
20242,10838,2021-05-18,Refunded 
20243,13682,2021-05-12,Refunded 
20244,16231,2021-05-12,Refunded 
20245,4173,2021-05-11,Refunded 
20246,12867,2021-05-09,Refunded 
20247,15472,2021-05-03,Refunded 
20248,8831,2021-04-26,Refunded 
20249,11929,2021-04-23,Refunded 
20250,12070,2021-04-23,Refunded 
20251,20076,2021-04-19,Refunded 
20252,15308,2021-04-14,Refunded 
20253,20463,2021-03-15,Refunded 
20254,12125,2021-03-13,Refunded 
20255,19517,2021-03-01,Refunded 
20256,1913,2021-02-24,Refunded 
20257,4392,2020-12-02,Refunded 
20258,4563,2020-11-14,Refunded 
20259,285,2020-10-27,Refunded 
20260,11646,2020-10-05,Refunded 
20261,11244,2020-09-17,Refunded 
20262,5027,2020-09-14,Refunded 
20263,1656,2020-09-06,Refunded 
20264,10664,2020-09-01,Refunded 
20265,4541,2020-07-29,Refunded 
20266,15683,2020-07-15,Refunded 
20267,18585,2020-06-03,Refunded 
20268,3147,2020-03-04,Refunded 
20269,6254,2020-02-01,Refunded 
20270,9073,2020-01-04,Refunded 
20271,21073,2024-07-15,Refunded 
20272,21193,2024-04-26,Refunded 
20273,9985,2024-02-08,Refunded 
20274,1280,2024-01-23,Refunded 
20275,16274,2024-01-17,Refunded 
20276,3567,2023-12-23,Refunded 
20277,5522,2023-12-20,Refunded 
20278,10308,2023-09-11,Refunded 
20279,15993,2023-08-23,Refunded 
20280,5787,2023-08-14,Refunded 
20281,18224,2023-08-13,Refunded 
20282,4242,2023-08-11,Refunded 
20283,5276,2023-08-10,Refunded 
20284,12279,2023-08-03,Refunded 
20285,10982,2023-07-16,Refunded 
20286,11155,2023-07-06,Refunded 
20287,14588,2023-06-24,Refunded 
20288,7548,2023-06-23,Refunded 
20289,11142,2023-06-22,Refunded 
20290,14436,2023-06-14,Refunded 
20291,11242,2023-05-24,Refunded 
20292,18360,2023-05-18,Refunded 
20293,19504,2023-05-12,Refunded 
20294,17822,2023-05-11,Refunded 
20295,19792,2023-04-04,Refunded 
20296,19478,2023-03-19,Refunded 
20297,13820,2023-03-15,Refunded 
20298,682,2023-03-13,Refunded 
20299,1507,2023-02-19,Refunded 
20300,194,2023-02-16,Refunded 
20301,6739,2023-02-10,Refunded 
20302,18475,2022-12-19,Refunded 
20303,3204,2022-11-20,Refunded 
20304,17024,2022-11-07,Refunded 
20305,6226,2022-10-30,Refunded 
20306,9611,2022-10-26,Refunded 
20307,16582,2022-09-20,Refunded 
20308,13965,2022-08-08,Refunded 
20309,20177,2022-08-03,Refunded 
20310,10066,2022-07-16,Refunded 
20311,15358,2022-07-11,Refunded 
20312,20147,2022-05-28,Refunded 
20313,1758,2022-05-22,Refunded 
20314,15127,2022-05-17,Refunded 
20315,19522,2022-05-17,Refunded 
20316,11360,2022-05-16,Refunded 
20317,11119,2022-05-05,Refunded 
20318,20509,2022-05-05,Refunded 
20319,20541,2022-05-01,Refunded 
20320,12713,2022-04-13,Refunded 
20321,14848,2022-04-11,Refunded 
20322,14320,2022-04-07,Refunded 
20323,17880,2022-03-30,Refunded 
20324,17587,2022-03-24,Refunded 
20325,1450,2022-03-10,Refunded 
20326,19724,2022-03-09,Refunded 
20327,7376,2022-02-15,Refunded 
20328,1792,2022-02-09,Refunded 
20329,2143,2021-12-20,Refunded 
20330,14403,2021-12-13,Refunded 
20331,3151,2021-11-22,Refunded 
20332,9151,2021-11-20,Refunded 
20333,13781,2021-11-05,Refunded 
20334,14566,2021-09-30,Refunded 
20335,16749,2021-09-12,Refunded 
20336,14310,2021-09-10,Refunded 
20337,868,2021-09-06,Refunded 
20338,14282,2021-09-02,Refunded 
20339,17537,2021-08-27,Refunded 
20340,13600,2021-08-19,Refunded 
20341,19140,2021-07-28,Refunded 
20342,13887,2021-07-12,Refunded 
20343,16069,2021-07-09,Refunded 
20344,7314,2021-07-05,Refunded 
20345,12152,2021-06-20,Refunded 
20346,1625,2021-06-11,Refunded 
20347,7957,2021-05-21,Refunded 
20348,10847,2021-05-15,Refunded 
20349,14640,2021-04-13,Refunded 
20350,17229,2021-04-11,Refunded 
20351,11109,2021-03-19,Refunded 
20352,18185,2021-03-16,Refunded 
20353,18327,2021-01-28,Refunded 
20354,8947,2021-01-20,Refunded 
20355,2903,2021-01-18,Refunded 
20356,12334,2021-01-17,Refunded 
20357,1850,2021-01-08,Refunded 
20358,18495,2021-01-03,Refunded 
20359,12080,2020-11-21,Refunded 
20360,2544,2020-10-27,Refunded 
20361,5432,2020-09-13,Refunded 
20362,4945,2020-08-03,Refunded 
20363,7641,2020-07-16,Refunded 
20364,108,2020-06-23,Refunded 
20365,2742,2020-06-21,Refunded 
20366,9852,2020-06-06,Refunded 
20367,15635,2020-05-23,Refunded 
20368,2291,2020-05-21,Refunded 
20369,11878,2020-05-18,Refunded 
20370,13191,2020-03-12,Refunded 
20371,3518,2020-03-07,Refunded 
20372,13161,2020-02-27,Refunded 
20373,8461,2020-02-17,Refunded 
20374,15681,2020-02-15,Refunded 
20375,4401,2020-02-02,Refunded 
20376,8223,2020-01-03,Refunded 
20377,17104,2024-02-15,Refunded 
20378,1021,2024-02-04,Refunded 
20379,14303,2024-01-09,Refunded 
20380,19273,2023-12-12,Refunded 
20381,10952,2023-12-04,Refunded 
20382,3287,2023-10-15,Refunded 
20383,13024,2023-09-21,Refunded 
20384,13680,2023-09-09,Refunded 
20385,14314,2023-09-04,Refunded 
20386,9860,2023-08-31,Refunded 
20387,8727,2023-08-25,Refunded 
20388,10431,2023-08-17,Refunded 
20389,18456,2023-08-11,Refunded 
20390,20823,2023-07-29,Refunded 
20391,12924,2023-07-09,Refunded 
20392,6013,2023-07-02,Refunded 
20393,16475,2023-06-26,Refunded 
20394,18250,2023-06-19,Refunded 
20395,2626,2023-05-16,Refunded 
20396,20582,2023-05-12,Refunded 
20397,10483,2023-05-11,Refunded 
20398,14512,2023-04-16,Refunded 
20399,19842,2023-04-15,Refunded 
20400,6679,2023-04-08,Refunded 
20401,17190,2023-03-27,Refunded 
20402,17399,2023-03-27,Refunded 
20403,19318,2023-03-25,Refunded 
20404,20248,2023-03-22,Refunded 
20405,6213,2023-03-08,Refunded 
20406,7449,2022-11-01,Refunded 
20407,15181,2022-11-01,Refunded 
20408,13521,2022-09-16,Refunded 
20409,18652,2022-08-25,Refunded 
20410,13587,2022-08-22,Refunded 
20411,10142,2022-07-27,Refunded 
20412,1905,2022-07-07,Refunded 
20413,20025,2022-07-05,Refunded 
20414,16789,2022-07-03,Refunded 
20415,9230,2022-05-27,Refunded 
20416,15084,2022-05-16,Refunded 
20417,12018,2022-05-08,Refunded 
20418,16692,2022-02-02,Refunded 
20419,13375,2021-11-15,Refunded 
20420,14870,2021-09-05,Refunded 
20421,13910,2021-08-21,Refunded 
20422,19376,2021-08-17,Refunded 
20423,16041,2021-08-03,Refunded 
20424,20423,2021-07-26,Refunded 
20425,11665,2021-07-16,Refunded 
20426,19529,2021-06-09,Refunded 
20427,14110,2021-06-07,Refunded 
20428,13642,2021-05-25,Refunded 
20429,19736,2021-04-21,Refunded 
20430,11668,2021-04-20,Refunded 
20431,17279,2021-04-17,Refunded 
20432,1702,2021-04-15,Refunded 
20433,16097,2021-04-04,Refunded 
20434,17771,2021-03-29,Refunded 
20435,9600,2021-03-13,Refunded 
20436,13612,2021-03-05,Refunded 
20437,19234,2021-03-04,Refunded 
20438,8658,2021-02-07,Refunded 
20439,8646,2021-02-05,Refunded 
20440,4468,2021-02-04,Refunded 
20441,38,2021-01-05,Refunded 
20442,2071,2020-11-28,Refunded 
20443,4482,2020-11-19,Refunded 
20444,899,2020-11-13,Refunded 
20445,10762,2020-11-01,Refunded 
20446,15361,2020-10-30,Refunded 
20447,7164,2020-10-25,Refunded 
20448,1639,2020-09-07,Refunded 
20449,12420,2020-07-29,Refunded 
20450,10590,2020-05-11,Refunded 
20451,9277,2020-04-29,Refunded 
20452,252,2020-03-04,Refunded 
20453,2142,2020-02-27,Refunded 
20454,15369,2020-02-16,Refunded 
20455,6207,2020-01-29,Refunded 
20456,18617,2020-01-09,Refunded 
20457,21312,2024-06-27,Refunded 
20458,21250,2024-06-19,Refunded 
20459,4987,2024-01-15,Refunded 
20460,14253,2024-01-11,Refunded 
20461,19223,2023-11-18,Refunded 
20462,8549,2023-10-30,Refunded 
20463,4896,2023-10-07,Refunded 
20464,3135,2023-09-29,Refunded 
20465,1352,2023-09-13,Refunded 
20466,4014,2023-08-06,Refunded 
20467,12994,2023-08-06,Refunded 
20468,18773,2023-08-02,Refunded 
20469,5193,2023-07-30,Refunded 
20470,20001,2023-07-23,Refunded 
20471,1169,2023-07-06,Refunded 
20472,2397,2023-06-26,Refunded 
20473,18372,2023-06-10,Refunded 
20474,3753,2023-06-08,Refunded 
20475,7053,2023-05-25,Refunded 
20476,10260,2023-05-22,Refunded 
20477,13325,2023-05-21,Refunded 
20478,8588,2023-05-19,Refunded 
20479,5894,2023-05-14,Refunded 
20480,18744,2023-05-03,Refunded 
20481,5717,2023-04-26,Refunded 
20482,20479,2023-04-03,Refunded 
20483,407,2023-03-31,Refunded 
20484,18951,2023-03-18,Refunded 
20485,6155,2023-02-11,Refunded 
20486,10588,2023-02-10,Refunded 
20487,8158,2023-01-09,Refunded 
20488,6244,2022-11-04,Refunded 
20489,465,2022-10-12,Refunded 
20490,7614,2022-09-23,Refunded 
20491,12155,2022-09-14,Refunded 
20492,4617,2022-09-10,Refunded 
20493,13056,2022-09-06,Refunded 
20494,19308,2022-08-16,Refunded 
20495,16019,2022-08-09,Refunded 
20496,15000,2022-07-16,Refunded 
20497,20763,2022-07-14,Refunded 
20498,14720,2022-06-22,Refunded 
20499,18948,2022-06-21,Refunded 
20500,20852,2022-06-19,Refunded 
20501,12582,2022-06-06,Refunded 
20502,12073,2022-06-04,Refunded 
20503,14419,2022-06-04,Refunded 
20504,5185,2022-05-21,Refunded 
20505,16175,2022-05-19,Refunded 
20506,1955,2022-05-17,Refunded 
20507,16761,2022-04-29,Refunded 
20508,13724,2022-04-10,Refunded 
20509,7915,2022-04-06,Refunded 
20510,9701,2022-03-02,Refunded 
20511,6974,2022-01-27,Refunded 
20512,230,2021-12-18,Refunded 
