shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
16912,8321,2022-02-24,,dhl,Delivered
16913,4054,2022-02-06,,dhl,Delivered
16914,301,2022-01-06,,dhl,Delivered
16915,275,2021-12-09,,dhl,Delivered
16916,15934,2021-12-08,,dhl,Delivered
16917,11722,2021-11-24,,dhl,Delivered
16918,7115,2021-11-21,,dhl,Delivered
16919,15779,2021-09-25,,dhl,Delivered
16920,7167,2021-09-17,,dhl,Delivered
16921,1076,2021-09-16,,dhl,Delivered
16922,16910,2021-08-15,,dhl,Delivered
16923,19072,2021-08-17,,dhl,Delivered
16924,3620,2021-08-09,,dhl,Delivered
16925,16765,2021-07-16,,dhl,Delivered
16926,10437,2021-07-07,,dhl,Delivered
16927,11987,2021-07-02,,dhl,Delivered
16928,13920,2021-06-28,,dhl,Delivered
16929,2730,2021-06-08,,dhl,Delivered
16930,12397,2021-06-02,,dhl,Delivered
16931,9884,2021-05-27,,dhl,Delivered
16932,9015,2021-05-19,,dhl,Delivered
16933,20036,2021-05-17,,dhl,Delivered
16934,17970,2021-04-15,,dhl,Delivered
16935,17393,2021-03-19,,dhl,Delivered
16936,18392,2021-03-16,,dhl,Delivered
16937,5763,2021-01-23,,dhl,Delivered
16938,13011,2021-01-16,,dhl,Delivered
16939,2776,2020-11-21,,dhl,Delivered
16940,14509,2020-11-13,,dhl,Delivered
16941,6305,2020-11-02,,dhl,Delivered
16942,2308,2020-10-07,,dhl,Delivered
16943,10184,2020-09-24,,dhl,Delivered
16944,18959,2020-09-02,,dhl,Delivered
16945,4949,2020-08-24,,dhl,Delivered
16946,2331,2020-05-31,,dhl,Delivered
16947,13333,2020-05-31,,dhl,Delivered
16948,13677,2020-06-01,,dhl,Delivered
16949,9511,2020-04-30,,dhl,Delivered
16950,11852,2020-05-01,,dhl,Delivered
16951,1007,2020-04-18,,dhl,Delivered
16952,12350,2020-04-14,,dhl,Delivered
16953,12936,2020-03-13,,dhl,Delivered
16954,8448,2020-01-18,,dhl,Delivered
16955,3515,2020-01-11,,dhl,Delivered
16956,21217,2024-07-30,,dhl,Delivered
16957,20972,2024-05-22,,dhl,Delivered
16958,21282,2024-04-21,,dhl,Delivered
16959,21270,2024-03-26,,dhl,Delivered
16960,7884,2024-02-16,,dhl,Delivered
16961,1102,2024-01-16,,dhl,Delivered
16962,8299,2024-01-09,,dhl,Delivered
16963,11654,2023-12-02,,dhl,Delivered
16964,8229,2023-11-28,,dhl,Delivered
16965,5804,2023-10-22,,dhl,Delivered
16966,7476,2023-10-15,,dhl,Delivered
16967,19972,2023-09-22,,dhl,Delivered
16968,2056,2023-09-08,,dhl,Delivered
16969,11756,2023-08-21,,dhl,Delivered
16970,8489,2023-07-30,,dhl,Delivered
16971,12333,2023-07-28,,dhl,Delivered
16972,18667,2023-07-16,,dhl,Delivered
16973,10387,2023-07-14,,dhl,Delivered
16974,5264,2023-06-24,,dhl,Delivered
16975,15599,2023-05-16,,dhl,Delivered
16976,15229,2023-05-10,,dhl,Delivered
16977,10272,2023-05-06,,dhl,Delivered
16978,11035,2023-05-04,,dhl,Delivered
16979,18090,2023-04-20,,dhl,Delivered
16980,4708,2023-04-15,,dhl,Delivered
16981,14678,2023-04-12,,dhl,Delivered
16982,12421,2023-03-14,,dhl,Delivered
16983,6532,2023-03-12,,dhl,Delivered
16984,12580,2023-02-16,,dhl,Delivered
16985,1121,2023-01-29,,dhl,Delivered
16986,12658,2023-01-12,,dhl,Delivered
16987,536,2022-12-26,,dhl,Delivered
16988,6812,2022-12-10,,dhl,Delivered
16989,8429,2022-09-25,,dhl,Delivered
16990,12998,2022-09-22,,dhl,Delivered
16991,4012,2022-08-28,,dhl,Delivered
16992,10237,2022-08-24,,dhl,Delivered
16993,12903,2022-08-25,,dhl,Delivered
16994,6686,2022-08-02,,dhl,Delivered
16995,9464,2022-07-31,,dhl,Delivered
16996,19615,2022-07-12,,dhl,Delivered
16997,17832,2022-06-10,,dhl,Delivered
16998,3749,2022-05-08,,dhl,Delivered
16999,19563,2022-04-29,,dhl,Delivered
17000,6364,2022-04-17,,dhl,Delivered
17001,12800,2022-04-16,,dhl,Delivered
17002,10645,2022-04-15,,dhl,Delivered
17003,13908,2022-03-22,,dhl,Delivered
17004,18338,2022-03-16,,dhl,Delivered
17005,17545,2022-03-13,,dhl,Delivered
17006,3033,2022-03-08,,dhl,Delivered
17007,12254,2022-02-08,,dhl,Delivered
17008,1515,2022-01-10,,dhl,Delivered
17009,2105,2021-12-19,,dhl,Delivered
17010,1793,2021-12-21,,dhl,Delivered
17011,1911,2021-12-14,,dhl,Delivered
17012,7108,2021-12-09,,dhl,Delivered
17013,18497,2021-11-24,,dhl,Delivered
17014,3682,2021-11-15,,dhl,Delivered
17015,3899,2021-11-01,,dhl,Delivered
17016,11314,2021-10-24,,dhl,Delivered
17017,12123,2021-09-28,,dhl,Delivered
17018,3220,2021-09-26,,dhl,Delivered
17019,16245,2021-09-24,,dhl,Delivered
17020,7642,2021-09-21,,dhl,Delivered
17021,20639,2021-09-21,,dhl,Delivered
17022,13530,2021-09-09,,dhl,Delivered
17023,20869,2021-09-06,,dhl,Delivered
17024,14929,2021-08-29,,dhl,Delivered
17025,7997,2021-08-20,,dhl,Delivered
17026,14003,2021-08-06,,dhl,Delivered
17027,6880,2021-07-30,,dhl,Delivered
17028,18979,2021-07-28,,dhl,Delivered
17029,10821,2021-07-25,,dhl,Delivered
17030,3362,2021-07-24,,dhl,Delivered
17031,12329,2021-07-21,,dhl,Delivered
17032,16413,2021-07-09,,dhl,Delivered
17033,5654,2021-07-07,,dhl,Delivered
17034,10969,2021-07-07,,dhl,Delivered
17035,20538,2021-07-06,,dhl,Delivered
17036,241,2021-06-25,,dhl,Delivered
17037,15466,2021-06-23,,dhl,Delivered
17038,2738,2021-06-22,,dhl,Delivered
17039,8201,2021-06-10,,dhl,Delivered
17040,20865,2021-05-31,,dhl,Delivered
17041,20420,2021-05-25,,dhl,Delivered
17042,10699,2021-05-21,,dhl,Delivered
17043,9403,2021-05-03,,dhl,Delivered
17044,12190,2021-04-16,,dhl,Delivered
17045,16091,2021-04-13,,dhl,Delivered
17046,8111,2021-03-30,,dhl,Delivered
17047,3181,2021-02-16,,dhl,Delivered
17048,1706,2020-12-06,,dhl,Delivered
17049,7763,2020-11-26,,dhl,Delivered
17050,5869,2020-11-01,,dhl,Delivered
17051,5616,2020-10-05,,dhl,Delivered
17052,3809,2020-10-02,,dhl,Delivered
17053,1922,2020-09-25,,dhl,Delivered
17054,13581,2020-09-08,,dhl,Delivered
17055,3724,2020-08-31,,dhl,Delivered
17056,2061,2020-07-23,,dhl,Delivered
17057,19133,2020-07-12,,dhl,Delivered
17058,3817,2020-05-31,,dhl,Delivered
17059,4000,2020-04-20,,dhl,Delivered
17060,3796,2020-03-07,,dhl,Delivered
17061,3928,2020-03-06,,dhl,Delivered
17062,8666,2020-03-03,,dhl,Delivered
17063,7703,2020-02-09,,dhl,Delivered
17064,19941,2020-01-08,,dhl,Delivered
17065,21223,2024-07-26,,dhl,Delivered
17066,21066,2024-07-23,,dhl,Delivered
17067,21469,2024-06-19,,dhl,Delivered
17068,21376,2024-05-24,,dhl,Delivered
17069,21456,2024-05-19,,dhl,Delivered
17070,21097,2024-04-26,,dhl,Delivered
17071,21433,2024-04-18,,dhl,Delivered
17072,21422,2024-03-29,,dhl,Delivered
17073,21292,2024-02-28,,dhl,Delivered
17074,21562,2024-02-26,,dhl,Delivered
17075,21509,2024-02-23,,dhl,Delivered
17076,13345,2023-10-13,,dhl,Delivered
17077,17207,2023-09-30,,dhl,Delivered
17078,20012,2023-09-29,,dhl,Delivered
17079,16927,2023-09-11,,dhl,Delivered
17080,20761,2023-09-12,,dhl,Delivered
17081,8770,2023-08-22,,dhl,Delivered
17082,7000,2023-08-06,,dhl,Delivered
17083,15498,2023-07-21,,dhl,Delivered
17084,16779,2023-07-20,,dhl,Delivered
17085,20896,2023-07-19,,dhl,Delivered
17086,18572,2023-07-08,,dhl,Delivered
17087,19872,2023-07-05,,dhl,Delivered
17088,10775,2023-06-15,,dhl,Delivered
17089,8324,2023-06-10,,dhl,Delivered
17090,15688,2023-05-30,,dhl,Delivered
17091,5678,2023-05-25,,dhl,Delivered
17092,8885,2023-05-21,,dhl,Delivered
17093,9732,2023-05-02,,dhl,Delivered
17094,7328,2023-03-26,,dhl,Delivered
17095,18807,2023-03-01,,dhl,Delivered
17096,8160,2022-12-13,,dhl,Delivered
17097,19721,2022-10-30,,dhl,Delivered
17098,13426,2022-09-13,,dhl,Delivered
17099,13904,2022-08-29,,dhl,Delivered
17100,8839,2022-08-12,,dhl,Delivered
17101,14268,2022-08-05,,dhl,Delivered
17102,16163,2022-07-25,,dhl,Delivered
17103,12399,2022-07-18,,dhl,Delivered
17104,5500,2022-06-12,,dhl,Delivered
17105,16889,2022-06-01,,dhl,Delivered
17106,20665,2022-05-31,,dhl,Delivered
17107,6977,2022-05-11,,dhl,Delivered
17108,16771,2022-04-21,,dhl,Delivered
17109,18590,2022-04-08,,dhl,Delivered
17110,8600,2022-04-10,,dhl,Delivered
17111,9179,2022-04-05,,dhl,Delivered
17112,20269,2022-04-03,,dhl,Delivered
17113,20485,2022-03-28,,dhl,Delivered
17114,15153,2022-02-05,,dhl,Delivered
17115,979,2022-02-07,,dhl,Delivered
17116,10298,2022-01-27,,dhl,Delivered
17117,17853,2021-12-21,,dhl,Delivered
17118,18477,2021-12-09,,dhl,Delivered
17119,16228,2021-11-24,,dhl,Delivered
17120,19799,2021-10-26,,dhl,Delivered
17121,8960,2021-10-22,,dhl,Delivered
17122,13564,2021-10-02,,dhl,Delivered
17123,16335,2021-09-21,,dhl,Delivered
17124,10583,2021-09-21,,dhl,Delivered
17125,15261,2021-09-07,,dhl,Delivered
17126,19951,2021-08-16,,dhl,Delivered
17127,19461,2021-08-19,,dhl,Delivered
17128,14226,2021-08-12,,dhl,Delivered
17129,8427,2021-08-08,,dhl,Delivered
17130,10891,2021-06-07,,dhl,Delivered
17131,15865,2021-06-02,,dhl,Delivered
17132,62,2021-05-23,,dhl,Delivered
17133,9595,2021-05-02,,dhl,Delivered
17134,17477,2021-04-23,,dhl,Delivered
17135,6079,2021-04-06,,dhl,Delivered
17136,18886,2021-03-24,,dhl,Delivered
17137,5436,2021-03-12,,dhl,Delivered
17138,11275,2021-03-08,,dhl,Delivered
17139,7666,2021-03-10,,dhl,Delivered
17140,4585,2021-02-04,,dhl,Delivered
17141,10866,2021-01-20,,dhl,Delivered
17142,17394,2021-01-20,,dhl,Delivered
17143,10618,2020-10-15,,dhl,Delivered
17144,8634,2020-09-24,,dhl,Delivered
17145,4304,2020-06-28,,dhl,Delivered
17146,6164,2020-03-23,,dhl,Delivered
17147,3520,2020-03-02,,dhl,Delivered
17148,16278,2020-02-11,,dhl,Delivered
17149,9310,2024-02-06,,dhl,Delivered
17150,6339,2023-12-14,,dhl,Delivered
17151,10324,2023-10-21,,dhl,Delivered
17152,20696,2023-09-24,,dhl,Delivered
17153,16081,2023-09-05,,dhl,Delivered
17154,13970,2023-08-10,,dhl,Delivered
17155,1829,2023-08-12,,dhl,Delivered
17156,15218,2023-07-20,,dhl,Delivered
17157,10873,2023-07-14,,dhl,Delivered
17158,2767,2023-07-06,,dhl,Delivered
17159,9065,2023-06-17,,dhl,Delivered
17160,18764,2023-05-30,,dhl,Delivered
17161,10487,2023-05-22,,dhl,Delivered
17162,11452,2023-05-16,,dhl,Delivered
17163,20153,2023-05-10,,dhl,Delivered
17164,4582,2023-04-16,,dhl,Delivered
17165,16221,2023-04-11,,dhl,Delivered
17166,2753,2023-03-25,,dhl,Delivered
17167,5300,2023-03-23,,dhl,Delivered
17168,20392,2023-03-19,,dhl,Delivered
17169,10245,2023-03-07,,dhl,Delivered
17170,5391,2023-02-19,,dhl,Delivered
17171,1214,2023-02-12,,dhl,Delivered
17172,19971,2023-01-22,,dhl,Delivered
17173,7580,2023-01-10,,dhl,Delivered
17174,20496,2022-09-22,,dhl,Delivered
17175,7168,2022-09-11,,dhl,Delivered
17176,8449,2022-08-23,,dhl,Delivered
17177,17730,2022-08-21,,dhl,Delivered
17178,12315,2022-06-23,,dhl,Delivered
17179,14966,2022-06-09,,dhl,Delivered
17180,9831,2022-05-25,,dhl,Delivered
17181,18628,2022-05-12,,dhl,Delivered
17182,7748,2022-05-04,,dhl,Delivered
17183,18478,2022-04-19,,dhl,Delivered
17184,4329,2022-04-18,,dhl,Delivered
17185,6556,2022-04-15,,dhl,Delivered
17186,16017,2022-04-07,,dhl,Delivered
17187,16549,2022-03-16,,dhl,Delivered
17188,16947,2022-03-09,,dhl,Delivered
17189,5593,2022-02-21,,dhl,Delivered
17190,17270,2022-01-05,,dhl,Delivered
17191,16588,2022-01-02,,dhl,Delivered
17192,6352,2021-12-05,,dhl,Delivered
17193,5536,2021-12-05,,dhl,Delivered
17194,5754,2021-12-02,,dhl,Delivered
17195,10568,2021-10-19,,dhl,Delivered
17196,19678,2021-08-30,,dhl,Delivered
17197,8710,2021-08-05,,dhl,Delivered
17198,1080,2021-07-28,,dhl,Delivered
17199,19332,2021-07-18,,dhl,Delivered
17200,20287,2021-07-15,,dhl,Delivered
17201,11997,2021-06-06,,dhl,Delivered
17202,16952,2021-06-07,,dhl,Delivered
17203,12703,2021-05-17,,dhl,Delivered
17204,4324,2021-05-19,,dhl,Delivered
17205,20853,2021-05-10,,dhl,Delivered
17206,20465,2021-04-21,,dhl,Delivered
17207,10200,2021-04-12,,dhl,Delivered
17208,6682,2021-04-09,,dhl,Delivered
17209,10469,2021-04-07,,dhl,Delivered
17210,16377,2021-03-05,,dhl,Delivered
17211,6046,2021-03-02,,dhl,Delivered
17212,5025,2021-02-15,,dhl,Delivered
17213,873,2021-01-19,,dhl,Delivered
17214,3027,2021-01-15,,dhl,Delivered
17215,5242,2021-01-01,,dhl,Delivered
17216,15197,2020-12-23,,dhl,Delivered
17217,9932,2020-12-13,,dhl,Delivered
17218,951,2020-11-26,,dhl,Delivered
17219,11326,2020-11-15,,dhl,Delivered
17220,3719,2020-11-15,,dhl,Delivered
17221,8016,2020-10-28,,dhl,Delivered
17222,3437,2020-10-09,,dhl,Delivered
17223,7659,2020-08-25,,dhl,Delivered
17224,9040,2020-07-10,,dhl,Delivered
17225,15123,2020-06-19,,dhl,Delivered
17226,3538,2020-05-04,,dhl,Delivered
17227,4838,2020-05-01,,dhl,Delivered
17228,15259,2020-04-13,,dhl,Delivered
17229,10874,2020-03-08,,dhl,Delivered
17230,7926,2020-02-23,,dhl,Delivered
17231,12940,2020-02-12,,dhl,Delivered
17232,6437,2020-01-11,,dhl,Delivered
17233,21179,2024-05-22,,dhl,Delivered
17234,21470,2024-04-17,,dhl,Delivered
17235,21479,2024-03-30,,dhl,Delivered
17236,8681,2024-01-12,,dhl,Delivered
17237,15617,2023-12-20,,dhl,Delivered
17238,1152,2023-11-02,,dhl,Delivered
17239,2355,2023-10-03,,dhl,Delivered
17240,12373,2023-09-26,,dhl,Delivered
17241,6137,2023-09-27,,dhl,Delivered
17242,20016,2023-09-24,,dhl,Delivered
17243,16867,2023-09-01,,dhl,Delivered
17244,4192,2023-08-22,,dhl,Delivered
17245,20667,2023-07-23,,dhl,Delivered
17246,6832,2023-07-05,,dhl,Delivered
17247,12384,2023-06-30,,dhl,Delivered
17248,12687,2023-06-16,,dhl,Delivered
17249,20549,2023-06-10,,dhl,Delivered
17250,15228,2023-05-31,,dhl,Delivered
17251,16699,2023-05-24,,dhl,Delivered
17252,15989,2023-05-21,,dhl,Delivered
17253,15873,2023-05-17,,dhl,Delivered
17254,12353,2023-05-16,,dhl,Delivered
17255,15815,2023-04-26,,dhl,Delivered
17256,13438,2023-04-18,,dhl,Delivered
17257,17996,2023-04-01,,dhl,Delivered
17258,14822,2023-03-19,,dhl,Delivered
17259,7073,2023-03-15,,dhl,Delivered
17260,10466,2023-03-11,,dhl,Delivered
17261,18513,2023-03-07,,dhl,Delivered
17262,4224,2023-02-25,,dhl,Delivered
17263,6406,2023-02-22,,dhl,Delivered
17264,3080,2023-01-29,,dhl,Delivered
17265,11658,2022-11-15,,dhl,Delivered
17266,8679,2022-10-22,,dhl,Delivered
17267,5071,2022-10-12,,dhl,Delivered
17268,2015,2022-09-19,,dhl,Delivered
17269,17940,2022-08-19,,dhl,Delivered
17270,16297,2022-08-14,,dhl,Delivered
17271,13274,2022-07-05,,dhl,Delivered
17272,20611,2022-07-03,,dhl,Delivered
17273,18404,2022-06-01,,dhl,Delivered
17274,13304,2022-04-29,,dhl,Delivered
17275,480,2022-02-09,,dhl,Delivered
17276,6600,2022-02-08,,dhl,Delivered
17277,3028,2022-02-09,,dhl,Delivered
17278,1530,2021-10-05,,dhl,Delivered
17279,3357,2021-09-26,,dhl,Delivered
17280,16763,2021-09-14,,dhl,Delivered
17281,19653,2021-08-27,,dhl,Delivered
17282,4455,2021-08-20,,dhl,Delivered
17283,9466,2021-07-30,,dhl,Delivered
17284,5774,2021-07-19,,dhl,Delivered
17285,10533,2021-07-21,,dhl,Delivered
17286,13660,2021-06-26,,dhl,Delivered
17287,15064,2021-06-19,,dhl,Delivered
17288,13104,2021-06-12,,dhl,Delivered
17289,9502,2021-06-06,,dhl,Delivered
17290,448,2021-05-26,,dhl,Delivered
17291,14830,2021-04-14,,dhl,Delivered
17292,2866,2021-03-23,,dhl,Delivered
17293,20848,2021-03-21,,dhl,Delivered
17294,4847,2021-02-21,,dhl,Delivered
17295,16572,2021-02-03,,dhl,Delivered
17296,1215,2020-12-12,,dhl,Delivered
17297,7904,2020-11-26,,dhl,Delivered
17298,13307,2020-11-08,,dhl,Delivered
17299,18877,2020-11-01,,dhl,Delivered
17300,4730,2020-11-01,,dhl,Delivered
17301,8343,2020-10-01,,dhl,Delivered
17302,606,2020-09-20,,dhl,Delivered
17303,12724,2020-09-02,,dhl,Delivered
17304,17687,2020-08-28,,dhl,Delivered
17305,7334,2020-08-26,,dhl,Delivered
17306,1616,2020-08-11,,dhl,Delivered
17307,767,2020-08-12,,dhl,Delivered
17308,19643,2020-06-23,,dhl,Delivered
17309,8473,2020-06-19,,dhl,Delivered
17310,10183,2020-06-15,,dhl,Delivered
17311,8277,2020-05-16,,dhl,Delivered
17312,8063,2020-05-13,,dhl,Delivered
17313,2512,2020-04-19,,dhl,Delivered
17314,12280,2020-04-10,,dhl,Delivered
17315,1235,2020-03-30,,dhl,Delivered
17316,2423,2020-02-29,,dhl,Delivered
17317,6041,2020-02-22,,dhl,Delivered
17318,9399,2020-01-27,,dhl,Delivered
17319,1022,2020-01-22,,dhl,Delivered
17320,21391,2024-07-27,,dhl,Delivered
17321,21168,2024-07-23,,dhl,Delivered
17322,21580,2024-06-19,,dhl,Delivered
17323,21147,2024-04-26,,dhl,Delivered
17324,21003,2024-03-26,,dhl,Delivered
17325,21502,2024-02-19,,dhl,Delivered
17326,1506,2023-12-15,,dhl,Delivered
17327,8060,2023-10-12,,dhl,Delivered
17328,2519,2023-10-06,,dhl,Delivered
17329,12613,2023-09-30,,dhl,Delivered
17330,10717,2023-09-23,,dhl,Delivered
17331,16029,2023-09-02,,dhl,Delivered
17332,9954,2023-07-17,,dhl,Delivered
17333,4179,2023-07-06,,dhl,Delivered
17334,13008,2023-07-02,,dhl,Delivered
17335,3407,2023-06-29,,dhl,Delivered
17336,2045,2023-05-23,,dhl,Delivered
17337,14233,2023-05-11,,dhl,Delivered
17338,17464,2023-05-09,,dhl,Delivered
17339,14052,2023-05-07,,dhl,Delivered
17340,3921,2023-05-03,,dhl,Delivered
17341,16847,2023-04-16,,dhl,Delivered
17342,13297,2023-04-08,,dhl,Delivered
17343,626,2023-04-06,,dhl,Delivered
17344,20388,2023-03-24,,dhl,Delivered
17345,11637,2023-03-21,,dhl,Delivered
17346,264,2023-03-05,,dhl,Delivered
17347,4004,2022-12-05,,dhl,Delivered
17348,14791,2022-11-20,,dhl,Delivered
17349,10552,2022-11-17,,dhl,Delivered
17350,12370,2022-11-15,,dhl,Delivered
17351,3013,2022-10-04,,dhl,Delivered
17352,160,2022-10-03,,dhl,Delivered
17353,18455,2022-09-20,,dhl,Delivered
17354,7611,2022-09-17,,dhl,Delivered
17355,10703,2022-08-12,,dhl,Delivered
17356,543,2022-07-30,,dhl,Delivered
17357,3810,2022-07-19,,dhl,Delivered
17358,10427,2022-06-28,,dhl,Delivered
17359,20008,2022-06-14,,dhl,Delivered
17360,2290,2022-06-05,,dhl,Delivered
17361,15823,2022-05-21,,dhl,Delivered
17362,1709,2022-05-10,,dhl,Delivered
17363,2360,2022-05-06,,dhl,Delivered
17364,15965,2022-04-20,,dhl,Delivered
17365,13290,2022-03-20,,dhl,Delivered
17366,1940,2022-02-10,,dhl,Delivered
17367,4378,2022-02-05,,dhl,Delivered
17368,1067,2022-01-19,,dhl,Delivered
17369,5091,2022-01-08,,dhl,Delivered
17370,15117,2021-12-02,,dhl,Delivered
17371,19269,2021-11-20,,dhl,Delivered
17372,17991,2021-10-16,,dhl,Delivered
17373,12317,2021-10-01,,dhl,Delivered
17374,13246,2021-08-21,,dhl,Delivered
17375,20535,2021-08-18,,dhl,Delivered
17376,8298,2021-08-18,,dhl,Delivered
17377,12357,2021-07-31,,dhl,Delivered
17378,876,2021-07-26,,dhl,Delivered
17379,14334,2021-07-02,,dhl,Delivered
17380,11839,2021-06-26,,dhl,Delivered
17381,20265,2021-05-31,,dhl,Delivered
17382,11398,2021-05-16,,dhl,Delivered
17383,20183,2021-05-07,,dhl,Delivered
17384,11783,2021-05-06,,dhl,Delivered
17385,4112,2021-05-01,,dhl,Delivered
17386,19410,2021-04-16,,dhl,Delivered
17387,10479,2021-04-11,,dhl,Delivered
17388,18556,2021-04-06,,dhl,Delivered
17389,10036,2021-03-19,,dhl,Delivered
17390,16021,2021-03-08,,dhl,Delivered
17391,8336,2020-12-20,,dhl,Delivered
17392,6208,2020-12-11,,dhl,Delivered
17393,1809,2020-11-16,,dhl,Delivered
17394,8904,2020-11-14,,dhl,Delivered
17395,17799,2020-09-10,,dhl,Delivered
17396,15401,2020-08-17,,dhl,Delivered
17397,18277,2020-07-30,,dhl,Delivered
17398,4984,2020-07-23,,dhl,Delivered
17399,15271,2020-07-13,,dhl,Delivered
17400,4264,2020-07-06,,dhl,Delivered
17401,8008,2020-05-24,,dhl,Delivered
17402,16272,2020-04-19,,dhl,Delivered
17403,6523,2020-03-31,,dhl,Delivered
17404,13953,2020-03-25,,dhl,Delivered
17405,1294,2020-03-13,,dhl,Delivered
17406,165,2020-03-05,,dhl,Delivered
17407,9823,2020-01-17,,dhl,Delivered
17408,1255,2020-01-17,,dhl,Delivered
17409,21138,2024-02-21,,dhl,Delivered
17410,21150,2024-02-19,,dhl,Delivered
17411,9769,2024-02-13,,dhl,Delivered
17412,677,2024-02-01,,dhl,Delivered
17413,7433,2024-01-11,,dhl,Delivered
17414,3835,2023-12-10,,dhl,Delivered
17415,4763,2023-10-20,,dhl,Delivered
17416,942,2023-10-04,,dhl,Delivered
17417,11480,2023-09-25,,dhl,Delivered
17418,7938,2023-09-21,,dhl,Delivered
17419,19890,2023-09-14,,dhl,Delivered
17420,14155,2023-08-14,,dhl,Delivered
17421,2969,2023-08-04,,dhl,Delivered
17422,3094,2023-07-12,,dhl,Delivered
17423,12829,2023-07-11,,dhl,Delivered
17424,13486,2023-07-05,,dhl,Delivered
17425,17463,2023-06-13,,dhl,Delivered
17426,693,2023-05-13,,dhl,Delivered
17427,20337,2023-05-12,,dhl,Delivered
17428,13444,2023-05-02,,dhl,Delivered
17429,4735,2023-04-30,,dhl,Delivered
17430,19304,2023-04-23,,dhl,Delivered
17431,18735,2023-04-13,,dhl,Delivered
17432,3825,2023-04-14,,dhl,Delivered
17433,3316,2023-03-23,,dhl,Delivered
17434,17410,2023-03-13,,dhl,Delivered
17435,14796,2023-03-08,,dhl,Delivered
17436,16654,2023-03-05,,dhl,Delivered
17437,10364,2023-02-24,,dhl,Delivered
17438,2816,2023-01-19,,dhl,Delivered
17439,18071,2023-01-01,,dhl,Delivered
17440,13917,2022-11-06,,dhl,Delivered
17441,8590,2022-10-20,,dhl,Delivered
17442,6828,2022-10-05,,dhl,Delivered
17443,4332,2022-09-05,,dhl,Delivered
17444,18923,2022-08-19,,dhl,Delivered
17445,19463,2022-08-07,,dhl,Delivered
17446,2020,2022-07-29,,dhl,Delivered
17447,11967,2022-07-24,,dhl,Delivered
17448,8330,2022-07-21,,dhl,Delivered
17449,12809,2022-06-27,,dhl,Delivered
17450,10636,2022-05-29,,dhl,Delivered
17451,17815,2022-05-02,,dhl,Delivered
17452,9433,2022-04-27,,dhl,Delivered
17453,12480,2022-04-18,,dhl,Delivered
17454,8494,2022-04-10,,dhl,Delivered
17455,20593,2022-04-06,,dhl,Delivered
17456,4661,2022-04-07,,dhl,Delivered
17457,3656,2022-03-31,,dhl,Delivered
17458,13159,2022-03-23,,dhl,Delivered
17459,6263,2022-03-05,,dhl,Delivered
17460,2097,2022-01-15,,dhl,Delivered
17461,828,2022-01-13,,dhl,Delivered
17462,4277,2021-10-29,,dhl,Delivered
17463,4495,2021-10-22,,dhl,Delivered
17464,11699,2021-09-20,,dhl,Delivered
17465,16293,2021-09-13,,dhl,Delivered
17466,1014,2021-09-09,,dhl,Delivered
17467,12773,2021-08-29,,dhl,Delivered
17468,12488,2021-08-03,,dhl,Delivered
17469,15566,2021-07-27,,dhl,Delivered
17470,13998,2021-07-24,,dhl,Delivered
17471,11889,2021-07-14,,dhl,Delivered
17472,4765,2021-06-11,,dhl,Delivered
17473,20052,2021-06-13,,dhl,Delivered
17474,3992,2021-05-25,,dhl,Delivered
17475,11650,2021-05-22,,dhl,Delivered
17476,14080,2021-05-16,,dhl,Delivered
17477,1117,2021-05-04,,dhl,Delivered
17478,1370,2021-04-17,,dhl,Delivered
17479,12923,2021-04-19,,dhl,Delivered
17480,6835,2021-04-06,,dhl,Delivered
17481,13862,2021-04-01,,dhl,Delivered
17482,10676,2021-03-24,,dhl,Delivered
17483,10061,2021-01-20,,dhl,Delivered
17484,19391,2021-01-13,,dhl,Delivered
17485,14459,2020-12-23,,dhl,Delivered
17486,9453,2020-12-14,,dhl,Delivered
17487,19781,2020-10-21,,dhl,Delivered
17488,7280,2020-10-17,,dhl,Delivered
17489,19419,2020-09-26,,dhl,Delivered
17490,71,2020-09-21,,dhl,Delivered
17491,1124,2020-08-28,,dhl,Delivered
17492,5060,2020-07-11,,dhl,Delivered
17493,9232,2020-06-01,,dhl,Delivered
17494,6586,2020-05-15,,dhl,Delivered
17495,6061,2020-05-11,,dhl,Delivered
17496,8684,2020-05-02,,dhl,Delivered
17497,2042,2020-04-25,,dhl,Delivered
17498,11666,2020-04-02,,dhl,Delivered
17499,18189,2020-03-15,,dhl,Delivered
17500,8822,2020-03-10,,dhl,Delivered
17501,5431,2020-02-18,,dhl,Delivered
17502,3069,2020-02-16,,dhl,Delivered
17503,21090,2024-03-02,,dhl,Delivered
17504,21579,2024-02-27,,dhl,Delivered
17505,5308,2024-01-24,,dhl,Delivered
17506,6218,2023-11-24,,dhl,Delivered
17507,2347,2023-11-12,,dhl,Delivered
17508,1292,2023-11-07,,dhl,Delivered
17509,19081,2023-11-09,,dhl,Delivered
17510,6128,2023-10-16,,dhl,Delivered
17511,11038,2023-10-12,,dhl,Delivered
17512,13864,2023-09-26,,dhl,Delivered
17513,8611,2023-09-22,,dhl,Delivered
17514,20193,2023-09-17,,dhl,Delivered
17515,17068,2023-09-10,,dhl,Delivered
17516,20157,2023-09-10,,dhl,Delivered
17517,18500,2023-08-29,,dhl,Delivered
17518,8878,2023-08-26,,dhl,Delivered
17519,16739,2023-08-19,,dhl,Delivered
